1613705040000,51308.13000000,51336.38000000,51289.24000000,51322.97000000,17.95376000,1613705099999,921193.32259004,906,9.43290100,484008.62573261,0
1613705100000,51322.25000000,51322.25000000,51241.18000000,51274.50000000,42.74054000,1613705159999,2191922.50129976,912,13.89470500,712296.89781667,0
1613705160000,51274.50000000,51323.81000000,51266.32000000,51308.37000000,26.90470800,1613705219999,1380217.03671638,774,15.81866200,811541.55018135,0
1613705220000,51308.37000000,51323.64000000,51287.00000000,51300.98000000,16.57632900,1613705279999,850593.42824391,682,7.40757000,380102.66795391,0
1613705280000,51300.98000000,51310.51000000,51235.92000000,51241.33000000,27.32881200,1613705339999,1401091.55565054,924,11.02867800,565399.26653268,0
1613705340000,51241.32000000,51335.65000000,51237.99000000,51311.78000000,72.43246500,1613705399999,3713483.77902028,876,65.19867500,3342529.45415175,0
1613705400000,51310.01000000,51346.15000000,51263.60000000,51346.14000000,35.14989600,1613705459999,1802945.74937531,874,18.64351600,956316.30847564,0
1613705460000,51346.14000000,51416.22000000,51346.14000000,51406.05000000,23.84414800,1613705519999,1225388.94881488,858,15.43678700,793341.32781465,0
1613705520000,51406.05000000,51450.00000000,51406.05000000,51446.69000000,22.08006900,1613705579999,1135763.40886454,820,14.24526800,732754.16783928,0
1613705580000,51446.68000000,51500.00000000,51445.37000000,51500.00000000,35.49893300,1613705639999,1826983.41345695,903,13.94825600,717900.63585565,0
1613705640000,51499.99000000,51500.00000000,51400.00000000,51452.62000000,40.58856300,1613705699999,2087805.11820067,1190,19.49862900,1003040.81514575,0
1613705700000,51452.61000000,51500.15000000,51422.08000000,51490.27000000,28.59603700,1613705759999,1471670.01896049,946,15.60436800,803060.42235330,0
1613705760000,51490.27000000,51499.01000000,51420.04000000,51443.58000000,18.94943600,1613705819999,975173.63482012,745,8.34392100,429376.80865869,0
1613705820000,51440.67000000,51476.53000000,51340.37000000,51361.60000000,35.38103600,1613705879999,1818297.27566685,1149,12.57222900,646094.99908934,0
1613705880000,51361.61000000,51376.29000000,51333.34000000,51365.63000000,19.18225100,1613705939999,985222.96979421,759,9.53007800,489477.96636743,0
1613705940000,51365.64000000,51368.28000000,51310.90000000,51331.96000000,14.48528600,1613705999999,743632.86385894,703,7.50662300,385348.99856277,0
1613706000000,51332.97000000,51401.06000000,51331.22000000,51399.43000000,24.14125100,1613706059999,1240269.44930674,787,13.51887500,694488.71526569,0
1613706060000,51399.42000000,51434.89000000,51377.60000000,51433.95000000,39.60073900,1613706119999,2035772.65361745,845,12.40189400,637628.07297216,0
1613706120000,51433.95000000,51464.63000000,51400.01000000,51458.64000000,37.71957600,1613706179999,1940379.50532995,1003,20.62490100,1061003.97712957,0
1613706180000,51458.64000000,51461.14000000,51400.00000000,51410.61000000,18.24222500,1613706239999,938286.66431866,720,5.52970400,284336.16446790,0
1613706240000,51410.60000000,51410.61000000,51357.70000000,51366.13000000,18.94485900,1613706299999,973341.87143940,742,8.88824500,456687.11052852,0
1613706300000,51366.13000000,51366.21000000,51317.63000000,51362.19000000,43.07118900,1613706359999,2211573.42796697,1033,16.94097500,869932.34265423,0
1613706360000,51362.18000000,51366.16000000,51283.63000000,51288.25000000,15.97673700,1613706419999,819802.16477822,770,7.20271600,369560.47615946,0
1613706420000,51288.25000000,51439.19000000,51288.25000000,51439.18000000,31.39337700,1613706479999,1612714.41967623,982,16.63267600,854370.46945549,0
1613706480000,51439.18000000,51439.19000000,51341.41000000,51341.42000000,27.36479000,1613706539999,1405851.49124662,823,12.40587800,637344.33043245,0
1613706540000,51341.42000000,51363.24000000,51307.68000000,51356.36000000,18.79865400,1613706599999,965058.88925712,814,11.57535100,594221.96567823,0
1613706600000,51356.36000000,51356.36000000,51300.00000000,51339.22000000,18.49030200,1613706659999,948991.23169792,753,8.26715800,424250.26429488,0
1613706660000,51339.21000000,51360.04000000,51294.23000000,51303.37000000,36.13728300,1613706719999,1854519.44736136,931,25.55425400,1311376.47677852,0
1613706720000,51303.36000000,51387.06000000,51299.37000000,51355.75000000,26.78023800,1613706779999,1375205.66902991,854,13.04181700,669669.51130376,0
1613706780000,51358.70000000,51358.70000000,51311.23000000,51320.05000000,28.01844900,1613706839999,1438189.80243206,826,9.75626300,500761.09166713,0
1613706840000,51320.06000000,51352.00000000,51314.98000000,51351.59000000,13.81875000,1613706899999,709386.14973982,519,7.48581200,384260.78067856,0
1613706900000,51351.60000000,51352.00000000,51304.26000000,51307.52000000,24.59660000,1613706959999,1262285.53807862,608,8.98766500,461215.65261181,0
1613706960000,51307.52000000,51334.73000000,51300.84000000,51323.73000000,16.22215400,1613707019999,832437.11299538,553,6.42649400,329784.18204190,0
